latitud,longitud,temp_media_marzo,temp_media_abril,temp_media_mayo,precipitacion_marzo,precipitacion_abril,precipitacion_mayo,tipo_suelo,ph_suelo,materia_organica_pct,cultivo_anterior,rendimiento_anterior,dia_del_ano
-36.50516134,-64.31199479,20.56768677,13.95225667,7.163493226,4.874098387,3.71055,0.05764677419,Franco arenosa,7.16889762878418,3.1588586632618503,Soja,2200,347
-36.52553741,-64.26857781,20.56769677,13.95226667,7.163503226,4.874108387,3.71056,0.05765677419,Franco arenosa,7.230281829833984,1.8091694628442536,Soja,1600,358
-36.5420351,-64.26333875,20.56770677,13.95227667,7.163513226,4.874118387,3.71057,0.05766677419,Franco arenosa,7.2890238761901855,1.6610471385209635,Soja,1400,339
-36.52884765,-64.26871757,20.56771677,13.95228667,7.163523226,4.874128387,3.71058,0.05767677419,Franco arenosa,7.230281829833984,2.993731484757596,Soja,2600,365
-36.54251794,-64.27944503,20.56772677,13.95229667,7.163533226,4.874138387,3.71059,0.05768677419,Franco arenosa,7.203258991241455,2.905358189029518,Soja,1600,348
-36.50534431,-64.25848613,20.56773677,13.95230667,7.163543226,4.874148387,3.7106,0.05769677419,Franco arenosa,7.179894924163818,1.4381863099591814,Soja,3190,355
-36.49403048,-64.28562983,20.56774677,13.95231667,7.163553226,4.874158387,3.71061,0.05770677419,Franco arenosa,7.300309181213379,1.6287363983340395,Soja,1794,361
-36.51129309,-64.31240008,20.56775677,13.95232667,7.163563226,4.874168387,3.71062,0.05771677419,Franco arenosa,7.127375602722168,1.8348601977663632,Soja,2997,340
-36.49230981,-64.29663864,20.56776677,13.95233667,7.163573226,4.874178387,3.71063,0.05772677419,Franco arenosa,7.146139621734619,2.6069430524052084,Soja,2162,336
-36.50688251,-64.30716308,20.56777677,13.95234667,7.163583226,4.874188387,3.71064,0.05773677419,Franco arenosa,7.16889762878418,3.430728310470889,Trigo,2800,179
-36.53784254,-64.29359809,20.56778677,13.95235667,7.163593226,4.874198387,3.71065,0.05774677419,Franco arenosa,7.2731852531433105,3.046646803453476,Trigo,2000,183
-36.50693819,-64.28544065,20.56779677,13.95236667,7.163603226,4.874208387,3.71066,0.05775677419,Franco arenosa,7.261227607727051,2.89419804634712,Trigo,2000,180
-36.51504551,-64.27953926,20.56780677,13.95237667,7.163613226,4.874218387,3.71067,0.05776677419,Franco arenosa,7.240594863891602,3.1029706804903587,Trigo,1500,185
-27.19893055,-65.64435136,21.58851452,17.40578333,10.00786935,3.656129032,1.78745,0.3412903226,Franca,6.848587512969971,1.303188422179811,Soja,2200,323
-27.21656419,-65.61287611,21.58852452,17.40579333,10.00787935,3.656139032,1.78746,0.3413003226,Franca,6.913584232330322,2.622589433800587,Soja,1900,331
-27.21390028,-65.58824846,21.58853452,17.40580333,10.00788935,3.656149032,1.78747,0.3413103226,Franca,6.171657562255859,1.8554073949275312,Soja,3300,318
-27.20773248,-65.58933178,21.58854452,17.40581333,10.00789935,3.656159032,1.78748,0.3413203226,Franca,6.632498741149902,2.6064222312913,Soja,2700,343
-27.19158803,-65.59288935,21.58855452,17.40582333,10.00790935,3.656169032,1.78749,0.3413303226,Franca,6.760287761688232,2.5924006972605405,Soja,2200,332
-27.23036811,-65.61714747,21.58856452,17.40583333,10.00791935,3.656179032,1.7875,0.3413403226,Franca,6.702280521392822,3.397103000253213,Soja,1900,341
-27.21196606,-65.62977909,21.58857452,17.40584333,10.00792935,3.656189032,1.78751,0.3413503226,Franca,6.862040042877197,3.251642559688785,Soja,3300,330
-27.22699493,-65.59831282,21.58858452,17.40585333,10.00793935,3.656199032,1.78752,0.3413603226,Franca,6.624301910400391,1.752255082808918,Soja,2700,331
-33.13381985,-64.33970974,22.03967742,15.86133333,8.076129032,1.112258065,2.005,0.4032258065,Franco arenosa,7.112573332202581,2.115748589871158,Cebada,2300,146
-33.13867763,-64.33933277,22.03968742,15.86134333,8.076139032,1.112268065,2.00501,0.4032358065,Franco arenosa,7.94131343537447,2.7686666631896943,Cebada,1000,152
-33.11583846,-64.35198055,22.03969742,15.86135333,8.076149032,1.112278065,2.00502,0.4032458065,Franco arenosa,8.024383356225227,1.2165554122986202,Cebada,1350,142
-33.11315036,-64.3395712,22.03970742,15.86136333,8.076159032,1.112288065,2.00503,0.4032558065,Franco arenosa,6.863448375794014,1.3167689472242314,Cebada,1800,142
-33.13882595,-64.32682591,22.03971742,15.86137333,8.076169032,1.112298065,2.00504,0.4032658065,Franco arenosa,7.126361876503629,2.5053441369193363,Maiz,5500,303
-33.1019893,-64.38049593,22.03972742,15.86138333,8.076179032,1.112308065,2.00505,0.4032758065,Franco arenosa,7.953874836790577,1.624669854687615,Maiz,3900,289
-33.13843892,-64.32307738,22.03973742,15.86139333,8.076189032,1.112318065,2.00506,0.4032858065,Franco arenosa,7.574470766024785,3.208037407875999,Maiz,6320,277
-33.10714418,-64.33911911,22.03974742,15.86140333,8.076199032,1.112328065,2.00507,0.4032958065,Arenoso gruesa,6.797826972556609,1.9627842018529829,Maiz,6500,291
-33.13798354,-64.38107616,22.03975742,15.86141333,8.076209032,1.112338065,2.00508,0.4033058065,Franco arenosa,6.9720988273620605,3.200396662639233,Soja,2400,345
-33.09795102,-64.37340419,22.03976742,15.86142333,8.076219032,1.112348065,2.00509,0.4033158065,Franco arenosa,6.652353153889743,3.012314524986534,Soja,1200,330
-33.12803248,-64.31978096,22.03977742,15.86143333,8.076229032,1.112358065,2.0051,0.4033258065,Franco arenosa,6.326405799068361,2.532341956998537,Soja,2833,338
-33.14109833,-64.3627974,22.03978742,15.86144333,8.076239032,1.112368065,2.00511,0.4033358065,Franco arenosa,6.852492540089202,2.567809642838484,Soja,2500,344
-33.1273365,-64.34407568,22.03979742,15.86145333,8.076249032,1.112378065,2.00512,0.4033458065,Franco arenosa,7.213883419393325,2.801088209991396,Soja,1800,330
-33.14818575,-64.37551163,22.03980742,15.86146333,8.076259032,1.112388065,2.00513,0.4033558065,Franco arenosa,6.896951198577881,2.860014344960831,Soja,900,344
-33.1259166,-64.33333071,22.03981742,15.86147333,8.076269032,1.112398065,2.00514,0.4033658065,Franco arenosa,6.707006337551732,1.4136278009579974,Soja,2390,323
-33.14845544,-64.3493767,22.03982742,15.86148333,8.076279032,1.112408065,2.00515,0.4033758065,Franco arenosa,7.760159227964996,1.323985674850209,Soja,2200,329
-33.10814606,-64.37841282,22.03983742,15.86149333,8.076289032,1.112418065,2.00516,0.4033858065,Franco arenosa,7.399124040000846,2.0187517805311272,Soja,2354,337
-33.10299974,-64.37099677,22.03984742,15.86150333,8.076299032,1.112428065,2.00517,0.4033958065,Franco arenosa,7.507771544973945,1.3753721444346,Soja,1181,337
-33.12721103,-64.38034227,22.03985742,15.86151333,8.076309032,1.112438065,2.00518,0.4034058065,Franco arenosa,7.909222956173692,1.707831913804181,Soja,2803,342
-33.10548215,-64.32255028,22.03986742,15.86152333,8.076319032,1.112448065,2.00519,0.4034158065,Franco arenosa,6.309471593596599,1.202815641049642,Soja,2477,347
-33.11693985,-64.32105225,22.03987742,15.86153333,8.076329032,1.112458065,2.0052,0.4034258065,-,6.171107480702148,2.5414391289011045,Trigo,2600,151
-33.14925498,-64.31886284,22.03988742,15.86154333,8.076339032,1.112468065,2.00521,0.4034358065,Franco arenosa,6.714941024780273,2.836796407038692,Trigo,1250,171
-33.10996438,-64.36942286,22.03989742,15.86155333,8.076349032,1.112478065,2.00522,0.4034458065,Franco arenosa,7.844584822127233,2.022917164631284,Trigo,1700,159
-33.1372802,-64.35893731,22.03990742,15.86156333,8.076359032,1.112488065,2.00523,0.4034558065,Franco arenosa,7.462314302607477,3.2562095392938675,Trigo,1800,159
-27.50874906,-64.85486764,28.11741935,22.55233333,14.00032258,2.779354839,2.000333333,0.22,Franco arcillosa,7.860386371612549,2.540151762887413,Cebada,1800,144
-27.49908216,-64.85924928,28.11742935,22.55234333,14.00033258,2.779364839,2.000343333,0.22001,Arenosa,7.803939342498779,1.877660516346072,Cebada,1000,156
-27.45801838,-64.84394673,28.11743935,22.55235333,14.00034258,2.779374839,2.000353333,0.22002,Franco arenosa,7.609264373779297,3.455627031765017,Cebada,1500,152
-27.49653228,-64.83821038,28.11744935,22.55236333,14.00035258,2.779384839,2.000363333,0.22003,Arenosa,7.856922149658203,2.606246032361783,Cebada,900,135
-27.47663634,-64.85457933,28.11745935,22.55237333,14.00036258,2.779394839,2.000373333,0.22004,Arenosa,7.741359233856201,1.5799526480904291,Maiz,8000,278
-27.47687535,-64.89620526,28.11746935,22.55238333,14.00037258,2.779404839,2.000383333,0.22005,Franco arenosa,7.756933689117432,3.056220742403496,Maiz,5500,287
-27.47370036,-64.8382825,28.11747935,22.55239333,14.00038258,2.779414839,2.000393333,0.22006,Arenosa,7.59986686706543,2.6898542777600247,Maiz,4500,269
-27.49581716,-64.83972775,28.11748935,22.55240333,14.00039258,2.779424839,2.000403333,0.22007,Arenosa,7.856922149658203,3.2910896848791245,Maiz,6000,271
-27.47161024,-64.88584627,28.11749935,22.55241333,14.00040258,2.779434839,2.000413333,0.22008,Franco arenosa,7.682235240936279,3.0882776657019484,Soja,2500,336
-27.50826769,-64.87056627,28.11750935,22.55242333,14.00041258,2.779444839,2.000423333,0.22009,Arenosa,7.748371124267578,2.0619010019618376,Soja,1500,344
-27.48331869,-64.85189265,28.11751935,22.55243333,14.00042258,2.779454839,2.000433333,0.2201,Arenosa,7.741359233856201,2.454859565974722,Soja,3500,330
-27.50303191,-64.84691054,28.11752935,22.55244333,14.00043258,2.779464839,2.000443333,0.22011,Arenosa,7.860386371612549,2.3925733591047385,Soja,2650,330
-27.48690121,-64.88456406,28.11753935,22.55245333,14.00044258,2.779474839,2.000453333,0.22012,Franco arenosa,7.583858966827393,1.2933212270181624,Soja,2500,318
-27.50824711,-64.85308792,28.11754935,22.55246333,14.00045258,2.779484839,2.000463333,0.22013,Franco arcillosa,7.860386371612549,1.8286828083789428,Soja,1500,316
-27.49268354,-64.86922168,28.11755935,22.55247333,14.00046258,2.779494839,2.000473333,0.22014,Arenosa,7.748371124267578,2.464288092207295,Soja,3460,323
-27.46655597,-64.88416712,28.11756935,22.55248333,14.00047258,2.779504839,2.000483333,0.22015,Franco arenosa,7.682235240936279,2.20818432284087,Soja,2510,330
-27.47787164,-64.89525703,28.11757935,22.55249333,14.00048258,2.779514839,2.000493333,0.22016,Franco arenosa,7.756933689117432,1.986092772778656,Soja,2500,336
-27.46240419,-64.88316875,28.11758935,22.55250333,14.00049258,2.779524839,2.000503333,0.22017,Franco arenosa,7.625558376312256,2.6574617654612003,Soja,1500,339
-27.46686537,-64.83907271,28.11759935,22.55251333,14.00050258,2.779534839,2.000513333,0.22018,Franco arenosa,7.59986686706543,1.483078582263853,Soja,3472,343
-27.50100224,-64.85044862,28.11760935,22.55252333,14.00051258,2.779544839,2.000523333,0.22019,Arenosa,7.730446815490723,3.198069279252212,Soja,2623,344
-27.50761528,-64.84104188,28.11761935,22.55253333,14.00052258,2.779554839,2.000533333,0.2202,Franco arcillosa,7.847990989685059,2.8938297489249667,Trigo,1800,166
-27.46238841,-64.85937419,28.11762935,22.55254333,14.00053258,2.779564839,2.000543333,0.22021,Franco arenosa,7.596233367919922,2.464900345285128,Trigo,1000,149
-27.46330394,-64.86251631,28.11763935,22.55255333,14.00054258,2.779574839,2.000553333,0.22022,Franco arenosa,7.596233367919922,3.1228299062600944,Trigo,1700,163
-27.50095089,-64.84567055,28.11764935,22.55256333,14.00055258,2.779584839,2.000563333,0.22023,Arenosa,7.730446815490723,2.9873595257026784,Trigo,1100,161
-27.50975774,-64.86807194,28.11765935,22.55257333,14.00056258,2.779594839,2.000573333,0.22024,Arenosa,7.748371124267578,1.4576142861044672,Trigo,1968,159
-27.49380827,-64.87810611,28.11766935,22.55258333,14.00057258,2.779604839,2.000583333,0.22025,Arenosa,7.748371124267578,2.2941761134990184,Trigo,1435,147
-27.46620818,-64.84768149,28.11767935,22.55259333,14.00058258,2.779614839,2.000593333,0.22026,Franco arenosa,7.56220817565918,3.3009120780807084,Trigo,1961,163
-27.49223453,-64.85741582,28.11768935,22.55260333,14.00059258,2.779624839,2.000603333,0.22027,Arenosa,7.803939342498779,1.7433607826026805,Trigo,1100,151
-31.14219184,-63.3745127,25.97967742,19.04733333,10.96322581,2.054516129,4.649666667,0.2403225806,Franco arenosa,7.030091285705566,1.2884195813565429,Cebada,2500,157
-31.1701637,-63.42150175,25.97968742,19.04734333,10.96323581,2.054526129,4.649676667,0.2403325806,Franco arenosa,6.940554618835449,2.940564373594677,Cebada,1600,150
-31.17595744,-63.39559941,25.97969742,19.04735333,10.96324581,2.054536129,4.649686667,0.2403425806,Franco arenosa,7.309377670288086,1.2182575079108366,Cebada,1600,151
-31.12908428,-63.39806311,25.97970742,19.04736333,10.96325581,2.054546129,4.649696667,0.2403525806,Franco arenosa,7.210806846618652,1.2090072539995351,Cebada,2000,153
-31.16310936,-63.37793418,25.97971742,19.04737333,10.96326581,2.054556129,4.649706667,0.2403625806,Franco arenosa,7.048705577850342,2.25272639598318,Maiz,7600,283
-31.15331717,-63.40173282,25.97972742,19.04738333,10.96327581,2.054566129,4.649716667,0.2403725806,Franco arenosa,7.395182132720947,1.2389392065849514,Maiz,5800,309
-31.17388973,-63.39073812,25.97973742,19.04739333,10.96328581,2.054576129,4.649726667,0.2403825806,Franco arenosa,7.333621978759766,1.6651550154179005,Maiz,6500,296
-31.15810407,-63.41699591,25.97974742,19.04740333,10.96329581,2.054586129,4.649736667,0.2403925806,Franco arenosa,7.393782138824463,1.620295471021884,Maiz,8200,279
-31.14149958,-63.42696435,25.97975742,19.04741333,10.96330581,2.054596129,4.649746667,0.2404025806,Franco arenosa,7.364851951599121,1.7275933299463315,Soja,3100,330
-31.17857978,-63.41051411,25.97976742,19.04742333,10.96331581,2.054606129,4.649756667,0.2404125806,Franco arenosa,7.355272769927978,3.339015934467767,Soja,1870,336
-31.15705903,-63.39223951,25.97977742,19.04743333,10.96332581,2.054616129,4.649766667,0.2404225806,Franco arenosa,7.363905429840088,3.2210373414865137,Soja,3540,325
-31.15358484,-63.39330976,25.97978742,19.04744333,10.96333581,2.054626129,4.649776667,0.2404325806,Franco arenosa,7.395182132720947,2.968897054884957,Soja,3800,341
-31.13160933,-63.43617329,25.97979742,19.04745333,10.96334581,2.054636129,4.649786667,0.2404425806,Franco arenosa,7.038503646850586,2.671849239831161,Soja,2400,334
-31.14534293,-63.3807652,25.97980742,19.04746333,10.96335581,2.054646129,4.649796667,0.2404525806,Franco arenosa,7.160046577453613,1.3609575562779062,Soja,1100,334
-31.13837954,-63.37459503,25.97981742,19.04747333,10.96336581,2.054656129,4.649806667,0.2404625806,Franco arenosa,7.030091285705566,3.0803771341525765,Soja,2500,328
-31.14756472,-63.41703353,25.97982742,19.04748333,10.96337581,2.054666129,4.649816667,0.2404725806,Franco arenosa,7.629040241241455,2.2506132626129536,Soja,2500,342
-31.15322159,-63.41332396,25.97983742,19.04749333,10.96338581,2.054676129,4.649826667,0.2404825806,Franco arenosa,7.629040241241455,2.139613394904177,Soja,3011,328
-31.17498302,-63.38338104,25.97984742,19.04750333,10.96339581,2.054686129,4.649836667,0.2404925806,Franco arenosa,7.403247833251953,3.0216477060343294,Soja,1769,322
-31.17497796,-63.38852243,25.97985742,19.04751333,10.96340581,2.054696129,4.649846667,0.2405025806,Franco arenosa,7.403247833251953,2.709414784784042,Soja,3408,335
-31.17640006,-63.39790168,25.97986742,19.04752333,10.96341581,2.054706129,4.649856667,0.2405125806,Franco arenosa,7.309377670288086,2.43301960900204,Soja,3558,348
-31.15975542,-63.41291318,25.97987742,19.04753333,10.96342581,2.054716129,4.649866667,0.2405225806,Franco arenosa,7.415579795837402,2.73838662540638,Trigo,3300,170
-31.14301137,-63.38032693,25.97988742,19.04754333,10.96343581,2.054726129,4.649876667,0.2405325806,Franco arenosa,7.160046577453613,3.458260892562661,Trigo,2800,143
-31.14712266,-63.41965048,25.97989742,19.04755333,10.96344581,2.054736129,4.649886667,0.2405425806,Franco arenosa,7.511998176574707,1.791003900771333,Trigo,2800,156
-31.14168163,-63.42648302,25.97990742,19.04756333,10.96345581,2.054746129,4.649896667,0.2405525806,Franco arenosa,7.364851951599121,2.2567417419914992,Trigo,2500,142
-31.17037408,-63.42771746,25.97991742,19.04757333,10.96346581,2.054756129,4.649906667,0.2405625806,Franco arenosa,7.206434726715088,3.2334420661725334,Trigo,3005,149
-31.1257181,-63.38369643,25.97992742,19.04758333,10.96347581,2.054766129,4.649916667,0.2405725806,Franco arenosa,7.02352237701416,3.0475726801933467,Trigo,1827,168
-31.13033483,-63.4020095,25.97993742,19.04759333,10.96348581,2.054776129,4.649926667,0.2405825806,Franco arenosa,7.160472869873047,2.156933791492715,Trigo,1736,147
-31.15685873,-63.42132984,25.97994742,19.04760333,10.96349581,2.054786129,4.649936667,0.2405925806,Franco arenosa,7.393782138824463,2.77226291344102,Trigo,2305,146
-29.87586658,-63.92025635,25.06741935,17.533,9.689032258,1.301612903,5.846666667,0.05258064516,Franco limosa,7.642606258392334,3.084311740160848,Maiz,7000,283
-29.89268926,-63.93160849,25.06742935,17.53301,9.689042258,1.301622903,5.846676667,0.05259064516,Franco limosa,8.01978588104248,2.7790077832195577,Maiz,4200,271
-29.90565495,-63.96340378,25.06743935,17.53302,9.689052258,1.301632903,5.846686667,0.05260064516,Franca,7.62816047668457,2.4717011576068315,Maiz,3500,277
-29.8933889,-63.95845823,25.06744935,17.53303,9.689062258,1.301642903,5.846696667,0.05261064516,Franco limosa,7.708820819854736,3.4948698953526875,Maiz,6600,285
-29.90333925,-63.94486187,25.06745935,17.53304,9.689072258,1.301652903,5.846706667,0.05262064516,Franca,7.718175888061523,2.320420104039284,Soja,2900,318
-29.89755918,-63.93832095,25.06746935,17.53305,9.689082258,1.301662903,5.846716667,0.05263064516,Franca,7.767312049865723,1.975434070678793,Soja,1300,335
-29.86396792,-63.93370005,25.06747935,17.53306,9.689092258,1.301672903,5.846726667,0.05264064516,Franco limosa,7.677646160125732,2.8049687247186923,Soja,2745,325
-29.87685773,-63.94151262,25.06748935,17.53307,9.689102258,1.301682903,5.846736667,0.05265064516,Franco limosa,7.5960516929626465,2.1947641742962003,Soja,2900,327
-29.90204148,-63.92337058,25.06749935,17.53308,9.689112258,1.301692903,5.846746667,0.05266064516,Franca,7.647014617919922,1.865134404825365,Soja,2100,338
-29.87627451,-63.95350831,25.06750935,17.53309,9.689122258,1.301702903,5.846756667,0.05267064516,Franco limosa,7.664561748504639,1.438136090182619,Soja,700,330
-29.88009451,-63.95678298,25.06751935,17.5331,9.689132258,1.301712903,5.846766667,0.05268064516,Franco limosa,7.65553617477417,3.407362502265779,Soja,2000,334
-29.86507435,-63.95357837,25.06752935,17.53311,9.689142258,1.301722903,5.846776667,0.05269064516,Franco limosa,7.779148101806641,1.5299283264572363,Soja,2200,321
-29.90712291,-63.94388948,25.06753935,17.53312,9.689152258,1.301732903,5.846786667,0.05270064516,Franca,7.600780487060547,1.7077899925946007,Soja,2874,334
-29.88261661,-63.95402863,25.06754935,17.53313,9.689162258,1.301742903,5.846796667,0.05271064516,Franco limosa,7.58596134185791,2.2205311865471904,Soja,1285,336
